YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"St. Clair, MO",29185,20849,1879,20.8,1482
1997,"St. Clair, MO",29185,23256,1730,19.2,1555
1998,"St. Clair, MO",29185,24076,1699,18.4,1560
1999,"St. Clair, MO",29185,25044,1596,16.8,1648
2000,"St. Clair, MO",29185,26193,1614,17.0,1668
2001,"St. Clair, MO",29185,25288,1747,18.5,1552
2002,"St. Clair, MO",29185,25468,1763,18.4,1506
2003,"St. Clair, MO",29185,26462,1572,16.7,1475
2004,"St. Clair, MO",29185,27390,1755,18.4,1541
2005,"St. Clair, MO",29185,30130,1997,21.1,1484
2006,"St. Clair, MO",29185,29165,1982,21.1,1491
2007,"St. Clair, MO",29185,30283,1995,21.7,1083
2008,"St. Clair, MO",29185,31312,1957,21.6,1005
2009,"St. Clair, MO",29185,30457,1988,21.9,1028
