YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Mills, IA",19129,33848,1260,9.1,2693
1997,"Mills, IA",19129,37113,1301,9.1,2701
1998,"Mills, IA",19129,38211,1305,9.0,2741
1999,"Mills, IA",19129,40649,1165,8.2,2784
2000,"Mills, IA",19129,42625,1078,7.6,2744
2001,"Mills, IA",19129,41646,1059,7.4,2777
2002,"Mills, IA",19129,43017,1174,8.1,2781
2003,"Mills, IA",19129,44709,1213,8.3,2724
2004,"Mills, IA",19129,48283,1410,9.4,2711
2005,"Mills, IA",19129,49104,1175,8.1,2717
2006,"Mills, IA",19129,55739,1529,10.1,2680
2007,"Mills, IA",19129,51367,1854,12.6,2729
2008,"Mills, IA",19129,55094,1406,9.6,3211
2009,"Mills, IA",19129,54646,1320,9.1,3244
