YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Laurens, GA",13175,27228,8516,19.9,8615
1997,"Laurens, GA",13175,28950,8712,20.1,9087
1998,"Laurens, GA",13175,29634,8690,20.0,9171
1999,"Laurens, GA",13175,30618,7866,17.9,9133
2000,"Laurens, GA",13175,32327,7516,17.0,9146
2001,"Laurens, GA",13175,31486,7503,16.9,9076
2002,"Laurens, GA",13175,31605,7678,16.9,9090
2003,"Laurens, GA",13175,32216,8023,17.6,9143
2004,"Laurens, GA",13175,33188,8325,18.2,9295
2005,"Laurens, GA",13175,36024,8426,18.6,9318
2006,"Laurens, GA",13175,36216,11339,24.8,9361
2007,"Laurens, GA",13175,36092,10565,23.0,9283
2008,"Laurens, GA",13175,38676,9721,21.0,9371
2009,"Laurens, GA",13175,36476,10465,22.4,9467
