YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Smith, TX",48423,32061,26121,15.9,29283
1997,"Smith, TX",48423,34336,24994,14.9,29737
1998,"Smith, TX",48423,35630,24148,14.3,29930
1999,"Smith, TX",48423,36144,23098,13.5,30164
2000,"Smith, TX",48423,38115,23106,13.3,30202
2001,"Smith, TX",48423,37506,24153,13.7,30344
2002,"Smith, TX",48423,37791,25098,13.9,30812
2003,"Smith, TX",48423,38561,26899,14.7,31524
2004,"Smith, TX",48423,39665,27176,14.5,32651
2005,"Smith, TX",48423,39267,29739,16.1,33019
2006,"Smith, TX",48423,41775,31736,16.7,33752
2007,"Smith, TX",48423,44699,27727,14.3,31995
2008,"Smith, TX",48423,47027,25756,13.1,32385
2009,"Smith, TX",48423,46127,32316,16.2,32676
