YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Lander, NV",32015,44205,533,7.8,1611
1997,"Lander, NV",32015,49667,623,8.8,1639
1998,"Lander, NV",32015,52942,600,9.0,1820
1999,"Lander, NV",32015,48345,596,10.4,1857
2000,"Lander, NV",32015,48183,517,9.5,1703
2001,"Lander, NV",32015,49152,451,8.8,1534
2002,"Lander, NV",32015,47604,438,8.8,1449
2003,"Lander, NV",32015,46024,529,10.5,1355
2004,"Lander, NV",32015,49257,481,9.5,1255
2005,"Lander, NV",32015,49749,545,10.9,1226
2006,"Lander, NV",32015,54569,547,10.5,1288
2007,"Lander, NV",32015,61466,533,10.5,1257
2008,"Lander, NV",32015,61938,498,9.9,1285
2009,"Lander, NV",32015,62329,509,10.0,1193
