YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Otsego, NY",36077,30148,7812,13.4,10154
1997,"Otsego, NY",36077,32474,7961,13.9,10249
1998,"Otsego, NY",36077,33434,7933,13.8,10232
1999,"Otsego, NY",36077,32842,7076,12.2,10238
2000,"Otsego, NY",36077,34285,7032,12.3,10178
2001,"Otsego, NY",36077,33569,7197,12.5,9969
2002,"Otsego, NY",36077,33933,6917,11.9,9747
2003,"Otsego, NY",36077,34243,7314,12.6,9492
2004,"Otsego, NY",36077,36439,7348,12.6,9251
2005,"Otsego, NY",36077,38853,7170,12.6,9130
2006,"Otsego, NY",36077,41759,7198,12.5,9009
2007,"Otsego, NY",36077,42572,8996,15.7,8794
2008,"Otsego, NY",36077,41065,9841,17.3,8599
2009,"Otsego, NY",36077,41157,9261,16.4,8376
