YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Cavalier, ND",38019,28336,596,11.3,955
1997,"Cavalier, ND",38019,31223,649,12.9,930
1998,"Cavalier, ND",38019,33132,680,14.0,929
1999,"Cavalier, ND",38019,33565,525,11.0,943
2000,"Cavalier, ND",38019,35767,458,9.9,878
2001,"Cavalier, ND",38019,34179,483,10.7,837
2002,"Cavalier, ND",38019,33042,449,10.1,832
2003,"Cavalier, ND",38019,36869,416,9.6,718
2004,"Cavalier, ND",38019,34722,425,9.8,644
2005,"Cavalier, ND",38019,35453,450,10.7,625
2006,"Cavalier, ND",38019,36190,489,12.3,589
2007,"Cavalier, ND",38019,39134,395,10.4,572
2008,"Cavalier, ND",38019,45182,409,10.9,531
2009,"Cavalier, ND",38019,48535,376,10.5,487
