YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Gibson, IN",18051,32930,2737,8.5,5799
1997,"Gibson, IN",18051,35762,2773,8.6,5478
1998,"Gibson, IN",18051,36764,2975,9.1,5446
1999,"Gibson, IN",18051,37092,2541,7.9,5446
2000,"Gibson, IN",18051,39438,2585,8.0,5291
2001,"Gibson, IN",18051,38943,2617,8.1,5083
2002,"Gibson, IN",18051,40024,2692,8.2,5052
2003,"Gibson, IN",18051,43057,2672,8.1,5218
2004,"Gibson, IN",18051,44752,2954,8.9,4979
2005,"Gibson, IN",18051,43371,2999,9.2,5016
2006,"Gibson, IN",18051,44010,2946,9.0,5069
2007,"Gibson, IN",18051,47197,3348,10.5,5083
2008,"Gibson, IN",18051,47795,3813,11.9,5107
2009,"Gibson, IN",18051,47446,3640,11.4,5115
