YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Audubon, IA",19009,27426,724,10.6,1237
1997,"Audubon, IA",19009,31376,754,11.2,1215
1998,"Audubon, IA",19009,31345,785,11.7,1209
1999,"Audubon, IA",19009,32239,617,9.2,1177
2000,"Audubon, IA",19009,33989,610,9.3,1150
2001,"Audubon, IA",19009,34221,619,9.6,1146
2002,"Audubon, IA",19009,34963,627,9.8,1148
2003,"Audubon, IA",19009,35549,542,8.5,1126
2004,"Audubon, IA",19009,38935,586,9.2,1054
2005,"Audubon, IA",19009,38941,602,9.6,993
2006,"Audubon, IA",19009,38948,618,10.1,968
2007,"Audubon, IA",19009,39422,598,10.2,947
2008,"Audubon, IA",19009,42206,650,11.1,925
2009,"Audubon, IA",19009,45280,586,10.0,889
