YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Richardson, NE",31147,25007,1217,12.7,1754
1997,"Richardson, NE",31147,28765,1211,13.0,1743
1998,"Richardson, NE",31147,29083,1289,13.9,1754
1999,"Richardson, NE",31147,29828,1113,11.9,1814
2000,"Richardson, NE",31147,31005,1031,11.4,1806
2001,"Richardson, NE",31147,30872,1068,11.9,1772
2002,"Richardson, NE",31147,29928,1114,12.6,1709
2003,"Richardson, NE",31147,31291,1004,11.5,1752
2004,"Richardson, NE",31147,33285,1007,11.7,1597
2005,"Richardson, NE",31147,32654,1084,12.8,1484
2006,"Richardson, NE",31147,33684,1167,13.9,1423
2007,"Richardson, NE",31147,36092,1085,13.4,1433
2008,"Richardson, NE",31147,37937,877,10.9,1375
2009,"Richardson, NE",31147,35508,1101,14.0,1350
