YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Comanche, TX",48093,22330,2833,21.1,2247
1997,"Comanche, TX",48093,23687,2909,21.8,2403
1998,"Comanche, TX",48093,24807,2887,21.3,2511
1999,"Comanche, TX",48093,27556,2658,19.4,2522
2000,"Comanche, TX",48093,29082,2572,19.2,2545
2001,"Comanche, TX",48093,28649,2542,19.2,2492
2002,"Comanche, TX",48093,29131,2435,18.4,2494
2003,"Comanche, TX",48093,29665,2391,18.0,2478
2004,"Comanche, TX",48093,30495,2373,17.7,2379
2005,"Comanche, TX",48093,30578,2658,20.0,2398
2006,"Comanche, TX",48093,31889,2704,20.1,2355
2007,"Comanche, TX",48093,34537,2314,17.6,2359
2008,"Comanche, TX",48093,34516,2407,18.3,2274
2009,"Comanche, TX",48093,35715,2875,21.7,2260
