YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Clarke, IA",19039,25786,1131,13.5,1723
1997,"Clarke, IA",19039,30831,1102,13.1,1820
1998,"Clarke, IA",19039,32303,1053,12.5,1832
1999,"Clarke, IA",19039,34021,902,9.9,1815
2000,"Clarke, IA",19039,36330,893,9.8,1875
2001,"Clarke, IA",19039,35652,899,9.8,1887
2002,"Clarke, IA",19039,36574,933,10.1,1884
2003,"Clarke, IA",19039,37429,876,9.5,1790
2004,"Clarke, IA",19039,38793,981,10.7,1764
2005,"Clarke, IA",19039,39742,971,10.8,1739
2006,"Clarke, IA",19039,40186,1064,11.8,1721
2007,"Clarke, IA",19039,42879,1006,11.4,1608
2008,"Clarke, IA",19039,43556,991,11.2,1659
2009,"Clarke, IA",19039,42384,1068,12.0,1720
