YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Buena Vista, IA",19021,32482,1701,9.0,3932
1997,"Buena Vista, IA",19021,35545,1794,9.8,3922
1998,"Buena Vista, IA",19021,35462,1864,10.1,3860
1999,"Buena Vista, IA",19021,35137,1809,9.4,3913
2000,"Buena Vista, IA",19021,36401,1810,9.5,3900
2001,"Buena Vista, IA",19021,35985,1792,9.4,3967
2002,"Buena Vista, IA",19021,36291,1834,9.6,3848
2003,"Buena Vista, IA",19021,36414,1803,9.5,3694
2004,"Buena Vista, IA",19021,38668,2038,10.7,3829
2005,"Buena Vista, IA",19021,37363,2158,11.5,3699
2006,"Buena Vista, IA",19021,38943,1972,10.5,3774
2007,"Buena Vista, IA",19021,39858,1967,10.6,3750
2008,"Buena Vista, IA",19021,44152,2287,12.3,3840
2009,"Buena Vista, IA",19021,43864,2809,15.2,3910
