YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"DeWitt, TX",48123,24468,4334,23.8,4685
1997,"DeWitt, TX",48123,25625,3890,21.5,4675
1998,"DeWitt, TX",48123,27347,3654,20.5,4709
1999,"DeWitt, TX",48123,27898,3399,18.6,4699
2000,"DeWitt, TX",48123,29746,3629,19.8,4664
2001,"DeWitt, TX",48123,29160,3518,19.3,4606
2002,"DeWitt, TX",48123,28945,3570,19.4,4548
2003,"DeWitt, TX",48123,29310,3531,19.0,4539
2004,"DeWitt, TX",48123,30190,3637,19.4,4520
2005,"DeWitt, TX",48123,31711,3641,19.5,4551
2006,"DeWitt, TX",48123,32910,3855,21.0,4510
2007,"DeWitt, TX",48123,34806,3480,19.4,4458
2008,"DeWitt, TX",48123,40225,3433,19.3,4333
2009,"DeWitt, TX",48123,36273,3462,19.3,4344
