YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,KANSAS,20000,32114,280971,11.0,457744
1997,KANSAS,20000,36488,283038,10.9,463008
1998,KANSAS,20000,38553,274974,10.5,466368
1999,KANSAS,20000,39726,269204,10.2,468980
2000,KANSAS,20000,41150,235087,8.9,469758
2001,KANSAS,20000,42081,252134,9.5,469377
2002,KANSAS,20000,42104,265673,10.0,468347
2003,KANSAS,20000,43113,278494,10.4,470204
2004,KANSAS,20000,41664,297733,11.1,470500
2005,KANSAS,20000,42861,310666,11.7,469136
2006,KANSAS,20000,45369,327103,12.2,467916
2007,KANSAS,20000,47341,301826,11.2,469506
2008,KANSAS,20000,50174,307804,11.3,468295
2009,KANSAS,20000,47709,359692,13.2,471060
