YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Buena Vista, VA",51530,28862,825,13.8,1071
1997,"Buena Vista, VA",51530,31374,977,15.4,1062
1998,"Buena Vista, VA",51530,32328,783,12.6,1080
1999,"Buena Vista, VA",51530,31938,599,9.8,1080
2000,"Buena Vista, VA",51530,33802,636,10.5,1102
2001,"Buena Vista, VA",51530,32965,637,10.6,1124
2002,"Buena Vista, VA",51530,33556,689,11.3,1118
2003,"Buena Vista, VA",51530,33728,697,11.6,1121
2004,"Buena Vista, VA",51530,34982,677,11.4,1114
2005,"Buena Vista, VA",51530,39018,840,14.2,1129
2006,"Buena Vista, VA",51530,37942,740,12.5,1125
2007,"Buena Vista, VA",51530,38418,917,15.4,1189
2008,"Buena Vista, VA",51530,39390,778,13.3,1150
2009,"Buena Vista, VA",51530,40802,855,14.7,1151
