YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Harrison, IA",19085,30068,1710,11.2,3023
1997,"Harrison, IA",19085,33746,1720,11.2,3371
1998,"Harrison, IA",19085,35331,1632,10.7,3364
1999,"Harrison, IA",19085,37353,1333,8.6,3402
2000,"Harrison, IA",19085,39295,1249,8.1,3413
2001,"Harrison, IA",19085,38814,1240,8.1,3433
2002,"Harrison, IA",19085,39669,1359,8.7,3339
2003,"Harrison, IA",19085,40106,1347,8.6,3279
2004,"Harrison, IA",19085,42627,1553,9.9,3200
2005,"Harrison, IA",19085,41410,1549,10.0,3145
2006,"Harrison, IA",19085,43271,1680,10.9,3173
2007,"Harrison, IA",19085,47193,1536,10.2,3089
2008,"Harrison, IA",19085,50362,1612,10.8,3080
2009,"Harrison, IA",19085,50368,1592,10.6,3029
