YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Rock Island, IL",17161,33893,16937,11.5,24615
1997,"Rock Island, IL",17161,37213,17353,11.8,24904
1998,"Rock Island, IL",17161,38417,16054,11.0,27699
1999,"Rock Island, IL",17161,38203,15368,10.5,27966
2000,"Rock Island, IL",17161,39625,15081,10.4,23335
2001,"Rock Island, IL",17161,39156,15058,10.4,23075
2002,"Rock Island, IL",17161,38746,16141,11.2,22951
2003,"Rock Island, IL",17161,38633,16703,11.6,24519
2004,"Rock Island, IL",17161,40154,17278,12.0,24316
2005,"Rock Island, IL",17161,41509,19115,13.4,23974
2006,"Rock Island, IL",17161,43527,19384,13.6,23719
2007,"Rock Island, IL",17161,45209,18857,13.2,21864
2008,"Rock Island, IL",17161,45606,17017,12.0,21852
2009,"Rock Island, IL",17161,48668,15862,11.2,21486
