YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Martin, KY",21159,22165,4181,32.6,2982
1997,"Martin, KY",21159,22497,3790,30.8,2891
1998,"Martin, KY",21159,23479,3501,28.8,2899
1999,"Martin, KY",21159,20573,3450,27.3,2966
2000,"Martin, KY",21159,20348,3581,28.5,2745
2001,"Martin, KY",21159,20012,3596,28.6,2650
2002,"Martin, KY",21159,20863,3564,28.4,2221
2003,"Martin, KY",21159,22188,3304,26.7,2474
2004,"Martin, KY",21159,22768,3740,30.5,2494
2005,"Martin, KY",21159,22368,5093,42.2,3038
2006,"Martin, KY",21159,24614,3881,32.2,2412
2007,"Martin, KY",21159,25841,4145,35.8,2214
2008,"Martin, KY",21159,22841,4080,35.3,2168
2009,"Martin, KY",21159,25825,5111,45.0,2235
