YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Floyd, TX",48153,23714,2366,28.6,2047
1997,"Floyd, TX",48153,26587,2142,26.1,2086
1998,"Floyd, TX",48153,27834,1959,24.2,2089
1999,"Floyd, TX",48153,27598,1678,21.9,2049
2000,"Floyd, TX",48153,28669,1597,21.5,1963
2001,"Floyd, TX",48153,27675,1565,21.6,1846
2002,"Floyd, TX",48153,26301,1544,21.1,1828
2003,"Floyd, TX",48153,26795,1474,20.5,1772
2004,"Floyd, TX",48153,28460,1447,20.5,1700
2005,"Floyd, TX",48153,28223,1635,23.3,1674
2006,"Floyd, TX",48153,30298,1551,22.5,1598
2007,"Floyd, TX",48153,31264,1429,22.0,1535
2008,"Floyd, TX",48153,32794,1384,21.9,1535
2009,"Floyd, TX",48153,31401,1468,23.2,1445
