YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Scott, KS",20171,33198,405,8.0,1126
1997,"Scott, KS",20171,38781,396,7.9,1156
1998,"Scott, KS",20171,39899,432,8.7,1159
1999,"Scott, KS",20171,41054,387,7.6,1195
2000,"Scott, KS",20171,42424,350,7.0,1168
2001,"Scott, KS",20171,41959,392,8.1,1076
2002,"Scott, KS",20171,39928,396,8.3,1070
2003,"Scott, KS",20171,39663,345,7.5,1032
2004,"Scott, KS",20171,40751,333,7.3,956
2005,"Scott, KS",20171,41789,327,7.3,952
2006,"Scott, KS",20171,46368,363,8.0,971
2007,"Scott, KS",20171,47876,348,7.8,924
2008,"Scott, KS",20171,51658,346,7.7,887
2009,"Scott, KS",20171,45882,385,8.6,888
