YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Scott, VA",51169,25261,4192,18.1,3937
1997,"Scott, VA",51169,26888,4204,18.3,3863
1998,"Scott, VA",51169,28241,3769,16.5,3848
1999,"Scott, VA",51169,27689,3241,13.9,3775
2000,"Scott, VA",51169,28680,3268,14.1,3741
2001,"Scott, VA",51169,28123,3183,13.9,3686
2002,"Scott, VA",51169,29074,3348,14.6,3671
2003,"Scott, VA",51169,30111,3496,15.3,3635
2004,"Scott, VA",51169,31450,3402,14.9,3734
2005,"Scott, VA",51169,30479,4040,17.9,3648
2006,"Scott, VA",51169,32477,4000,17.7,3725
2007,"Scott, VA",51169,31044,4033,18.1,3845
2008,"Scott, VA",51169,33668,3856,17.3,3996
2009,"Scott, VA",51169,33893,4220,19.2,3963
