YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Seneca, OH",39147,32112,5879,9.9,10342
1997,"Seneca, OH",39147,34234,5659,9.6,10277
1998,"Seneca, OH",39147,35301,5494,9.3,10126
1999,"Seneca, OH",39147,36431,5299,9.2,9888
2000,"Seneca, OH",39147,38385,4743,8.3,9888
2001,"Seneca, OH",39147,37516,5015,8.8,9819
2002,"Seneca, OH",39147,37544,4992,8.8,9483
2003,"Seneca, OH",39147,38672,5172,9.1,9092
2004,"Seneca, OH",39147,39620,5549,9.8,8633
2005,"Seneca, OH",39147,41361,6019,10.8,8487
2006,"Seneca, OH",39147,41808,6015,10.8,8381
2007,"Seneca, OH",39147,43712,6632,12.0,6156
2008,"Seneca, OH",39147,44529,6083,11.1,6123
2009,"Seneca, OH",39147,39481,6775,12.5,6041
