YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Columbia, NY",36021,34036,7258,11.5,9851
1997,"Columbia, NY",36021,36697,7422,11.9,9967
1998,"Columbia, NY",36021,38449,7407,11.9,10015
1999,"Columbia, NY",36021,39480,6152,10.0,10160
2000,"Columbia, NY",36021,42135,5949,9.7,10131
2001,"Columbia, NY",36021,41050,6140,10.0,10053
2002,"Columbia, NY",36021,41207,5938,9.6,9893
2003,"Columbia, NY",36021,41357,6065,9.8,9790
2004,"Columbia, NY",36021,43112,6000,9.7,9650
2005,"Columbia, NY",36021,47131,6206,10.2,9030
2006,"Columbia, NY",36021,50697,5846,9.6,8944
2007,"Columbia, NY",36021,53214,6003,10.0,8757
2008,"Columbia, NY",36021,51515,6266,10.5,8552
2009,"Columbia, NY",36021,49795,6112,10.3,8253
