YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Marquette, WI",55077,28645,1361,9.3,2240
1997,"Marquette, WI",55077,29958,1519,9.9,2314
1998,"Marquette, WI",55077,31818,1479,9.6,2363
1999,"Marquette, WI",55077,34295,1310,9.0,2398
2000,"Marquette, WI",55077,36473,1297,8.9,2326
2001,"Marquette, WI",55077,35855,1309,8.9,2242
2002,"Marquette, WI",55077,37047,1301,8.8,2251
2003,"Marquette, WI",55077,38413,1258,8.4,2168
2004,"Marquette, WI",55077,39862,1529,10.1,2192
2005,"Marquette, WI",55077,39571,1477,9.8,2128
2006,"Marquette, WI",55077,42115,1592,10.6,2061
2007,"Marquette, WI",55077,42571,1517,10.2,2037
2008,"Marquette, WI",55077,44109,1628,10.9,2042
2009,"Marquette, WI",55077,41273,1955,13.4,1944
