YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Steuben, NY",36101,33064,14266,14.4,20313
1997,"Steuben, NY",36101,33732,15214,15.5,20276
1998,"Steuben, NY",36101,35003,14980,15.3,20363
1999,"Steuben, NY",36101,35119,13048,13.3,20139
2000,"Steuben, NY",36101,37146,12055,12.3,20035
2001,"Steuben, NY",36101,36008,11976,12.2,20004
2002,"Steuben, NY",36101,35752,12272,12.5,19655
2003,"Steuben, NY",36101,36169,13334,13.6,19642
2004,"Steuben, NY",36101,37959,13296,13.6,18997
2005,"Steuben, NY",36101,38832,13085,13.6,18435
2006,"Steuben, NY",36101,41468,12021,12.5,18189
2007,"Steuben, NY",36101,41519,14287,15.0,17426
2008,"Steuben, NY",36101,43568,12844,13.5,17142
2009,"Steuben, NY",36101,42764,14342,15.1,16793
