YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Harper, KS",20077,25219,858,13.3,1287
1997,"Harper, KS",20077,30760,821,12.9,1308
1998,"Harper, KS",20077,31550,833,13.2,1296
1999,"Harper, KS",20077,30729,799,12.5,1328
2000,"Harper, KS",20077,31331,720,11.5,1299
2001,"Harper, KS",20077,30762,760,12.4,1247
2002,"Harper, KS",20077,30677,739,12.2,1206
2003,"Harper, KS",20077,31757,737,12.1,1181
2004,"Harper, KS",20077,32411,705,11.9,1138
2005,"Harper, KS",20077,32424,719,12.2,1093
2006,"Harper, KS",20077,33591,784,13.6,1033
2007,"Harper, KS",20077,39367,689,12.3,1034
2008,"Harper, KS",20077,37575,760,13.4,1043
2009,"Harper, KS",20077,38022,787,14.4,1006
