YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Charlevoix, MI",26029,34406,2336,9.9,4331
1997,"Charlevoix, MI",26029,36885,2234,9.0,4405
1998,"Charlevoix, MI",26029,38155,2278,9.0,4450
1999,"Charlevoix, MI",26029,39267,1984,7.6,4443
2000,"Charlevoix, MI",26029,40942,2139,8.2,4432
2001,"Charlevoix, MI",26029,40260,2167,8.2,4447
2002,"Charlevoix, MI",26029,41143,2321,8.7,4463
2003,"Charlevoix, MI",26029,41825,2295,8.7,4763
2004,"Charlevoix, MI",26029,43151,2706,10.2,4876
2005,"Charlevoix, MI",26029,44633,2655,10.1,4847
2006,"Charlevoix, MI",26029,46904,2606,10.0,4726
2007,"Charlevoix, MI",26029,48829,2511,9.7,4571
2008,"Charlevoix, MI",26029,48410,2884,11.2,4525
2009,"Charlevoix, MI",26029,43368,3343,13.1,4470
