YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Huerfano, CO",8055,20769,1530,23.4,1101
1997,"Huerfano, CO",8055,21389,1584,23.4,1166
1998,"Huerfano, CO",8055,24269,1501,22.1,1228
1999,"Huerfano, CO",8055,24915,1397,20.1,1275
2000,"Huerfano, CO",8055,26176,1497,21.9,1217
2001,"Huerfano, CO",8055,25130,1507,21.7,1149
2002,"Huerfano, CO",8055,25249,1581,22.8,1125
2003,"Huerfano, CO",8055,25676,1314,19.2,1141
2004,"Huerfano, CO",8055,26649,1354,19.7,989
2005,"Huerfano, CO",8055,28334,1558,22.8,974
2006,"Huerfano, CO",8055,28778,1752,25.5,994
2007,"Huerfano, CO",8055,29783,1465,22.0,993
2008,"Huerfano, CO",8055,31410,1603,23.8,991
2009,"Huerfano, CO",8055,30176,1713,26.9,948
