YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Jackson, KY",21109,17887,4497,34.8,2482
1997,"Jackson, KY",21109,18503,4030,30.8,2444
1998,"Jackson, KY",21109,21174,3712,28.1,2475
1999,"Jackson, KY",21109,21229,3321,24.7,2541
2000,"Jackson, KY",21109,21856,3288,24.2,2442
2001,"Jackson, KY",21109,21057,3439,25.4,2411
2002,"Jackson, KY",21109,21274,3408,25.2,2369
2003,"Jackson, KY",21109,22171,3085,22.7,2477
2004,"Jackson, KY",21109,23140,3425,25.2,2444
2005,"Jackson, KY",21109,24120,3754,27.9,2422
2006,"Jackson, KY",21109,24984,3818,27.9,2457
2007,"Jackson, KY",21109,25653,4582,34.1,2274
2008,"Jackson, KY",21109,25084,3661,27.1,2337
2009,"Jackson, KY",21109,25634,4023,30.7,2287
