YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,NORTH CAROLINA,37000,31987,945803,13.1,1133231
1997,NORTH CAROLINA,37000,35320,940547,12.6,1183090
1998,NORTH CAROLINA,37000,35982,978106,13.0,1210108
1999,NORTH CAROLINA,37000,37563,967370,12.3,1234346
2000,NORTH CAROLINA,37000,38889,934374,11.7,1254821
2001,NORTH CAROLINA,37000,39072,964661,11.9,1283848
2002,NORTH CAROLINA,37000,38194,1058423,12.9,1301855
2003,NORTH CAROLINA,37000,39438,1117407,13.4,1323098
2004,NORTH CAROLINA,37000,40863,1173969,13.8,1360209
2005,NORTH CAROLINA,37000,40781,1247292,14.9,1385754
2006,NORTH CAROLINA,37000,42721,1256624,14.6,1416576
2007,NORTH CAROLINA,37000,44772,1256867,14.3,1444481
2008,NORTH CAROLINA,37000,46574,1301882,14.6,1458035
2009,NORTH CAROLINA,37000,43754,1475063,16.2,1488645
