YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Starke, IN",18149,28097,3211,13.7,4421
1997,"Starke, IN",18149,29349,3337,13.9,4483
1998,"Starke, IN",18149,30738,3355,14.1,4566
1999,"Starke, IN",18149,34619,2737,11.7,4566
2000,"Starke, IN",18149,37130,2583,11.4,4463
2001,"Starke, IN",18149,36105,2652,11.6,4474
2002,"Starke, IN",18149,36016,2685,11.7,4406
2003,"Starke, IN",18149,36828,2662,11.7,4406
2004,"Starke, IN",18149,38913,2887,12.7,4227
2005,"Starke, IN",18149,39745,3269,14.5,4186
2006,"Starke, IN",18149,40511,3173,14.0,4179
2007,"Starke, IN",18149,40838,3365,14.6,4219
2008,"Starke, IN",18149,40950,3580,15.4,4202
2009,"Starke, IN",18149,40369,3192,13.8,4093
