YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Osceola, FL",12097,30946,18236,13.3,23122
1997,"Osceola, FL",12097,32552,19570,13.4,25670
1998,"Osceola, FL",12097,33519,19508,13.0,27376
1999,"Osceola, FL",12097,35185,20827,12.2,28733
2000,"Osceola, FL",12097,38309,21174,11.8,30127
2001,"Osceola, FL",12097,37342,25096,13.1,31866
2002,"Osceola, FL",12097,37469,27291,13.4,34566
2003,"Osceola, FL",12097,38954,28393,13.1,37779
2004,"Osceola, FL",12097,39770,27929,12.2,43911
2005,"Osceola, FL",12097,40978,31732,13.9,47446
2006,"Osceola, FL",12097,44277,29151,12.1,49798
2007,"Osceola, FL",12097,46599,28382,11.2,52012
2008,"Osceola, FL",12097,45766,30965,11.9,52742
2009,"Osceola, FL",12097,42626,42239,15.8,51941
