YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Keokuk, IA",19107,27921,1395,12.0,2465
1997,"Keokuk, IA",19107,31979,1464,12.7,2553
1998,"Keokuk, IA",19107,32508,1442,12.6,2543
1999,"Keokuk, IA",19107,33771,1205,10.6,2510
2000,"Keokuk, IA",19107,35333,1195,10.6,2455
2001,"Keokuk, IA",19107,35073,1160,10.2,2418
2002,"Keokuk, IA",19107,35411,1250,11.0,2357
2003,"Keokuk, IA",19107,36193,1121,10.0,2328
2004,"Keokuk, IA",19107,38567,1274,11.5,2254
2005,"Keokuk, IA",19107,39072,1306,11.9,2111
2006,"Keokuk, IA",19107,40485,1207,11.1,2136
2007,"Keokuk, IA",19107,42501,1278,12.1,1373
2008,"Keokuk, IA",19107,42683,1334,12.7,1379
2009,"Keokuk, IA",19107,42969,1253,12.1,1346
