YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Kerr, TX",48265,28644,6132,15.0,6267
1997,"Kerr, TX",48265,30766,6049,14.5,6669
1998,"Kerr, TX",48265,31941,6040,14.3,6926
1999,"Kerr, TX",48265,32906,6031,14.3,6955
2000,"Kerr, TX",48265,34412,6042,14.2,7019
2001,"Kerr, TX",48265,34401,6077,14.1,7020
2002,"Kerr, TX",48265,35122,5920,13.5,6888
2003,"Kerr, TX",48265,35871,6042,13.7,6962
2004,"Kerr, TX",48265,37217,5915,13.2,7048
2005,"Kerr, TX",48265,38276,6427,14.5,7032
2006,"Kerr, TX",48265,40342,6947,15.3,7072
2007,"Kerr, TX",48265,42642,7502,16.4,6994
2008,"Kerr, TX",48265,42406,6172,13.3,6938
2009,"Kerr, TX",48265,43648,6750,14.5,6906
