YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Reeves, TX",48389,21012,4546,31.1,3573
1997,"Reeves, TX",48389,22930,3817,27.5,3426
1998,"Reeves, TX",48389,23676,3637,26.7,3353
1999,"Reeves, TX",48389,22827,3473,28.9,3316
2000,"Reeves, TX",48389,24194,3275,28.3,3268
2001,"Reeves, TX",48389,23773,3003,26.4,3175
2002,"Reeves, TX",48389,23607,2988,26.9,3002
2003,"Reeves, TX",48389,23551,2903,27.1,2900
2004,"Reeves, TX",48389,24421,2719,25.9,2542
2005,"Reeves, TX",48389,25043,3060,29.3,2473
2006,"Reeves, TX",48389,27219,2926,28.4,2372
2007,"Reeves, TX",48389,29152,3659,36.5,2373
2008,"Reeves, TX",48389,31057,2723,27.5,2355
2009,"Reeves, TX",48389,31568,2708,27.4,2385
