YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Bay, FL",12005,29600,22048,15.3,23873
1997,"Bay, FL",12005,32047,21975,15.1,25228
1998,"Bay, FL",12005,33070,21429,14.6,25665
1999,"Bay, FL",12005,34125,19716,13.6,26036
2000,"Bay, FL",12005,35547,18576,12.7,25936
2001,"Bay, FL",12005,35111,19230,12.9,25812
2002,"Bay, FL",12005,35718,18790,12.4,25755
2003,"Bay, FL",12005,37038,19743,12.8,26068
2004,"Bay, FL",12005,38972,18777,11.9,26708
2005,"Bay, FL",12005,40540,21549,13.7,27147
2006,"Bay, FL",12005,44058,22068,13.8,27618
2007,"Bay, FL",12005,47495,19151,12.0,27005
2008,"Bay, FL",12005,45655,19051,11.9,26236
2009,"Bay, FL",12005,43930,23220,14.4,25958
