YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Clallam, WA",53009,32288,7580,12.1,10470
1997,"Clallam, WA",53009,34376,7812,12.3,10631
1998,"Clallam, WA",53009,35816,7832,12.3,10716
1999,"Clallam, WA",53009,35958,7629,12.1,10650
2000,"Clallam, WA",53009,37420,7674,12.1,10632
2001,"Clallam, WA",53009,36334,7869,12.2,10424
2002,"Clallam, WA",53009,37199,7943,12.1,10077
2003,"Clallam, WA",53009,38607,7896,11.9,9893
2004,"Clallam, WA",53009,40391,8446,12.3,9677
2005,"Clallam, WA",53009,42280,8714,12.8,9856
2006,"Clallam, WA",53009,41238,9839,14.3,9706
2007,"Clallam, WA",53009,42395,8212,11.9,10119
2008,"Clallam, WA",53009,47537,9466,13.6,10420
2009,"Clallam, WA",53009,43533,9986,14.3,10622
