YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Lake, IL",17097,59528,30016,5.2,100641
1997,"Lake, IL",17097,63354,35205,5.9,108354
1998,"Lake, IL",17097,63467,34265,5.6,127034
1999,"Lake, IL",17097,65552,36733,5.8,131555
2000,"Lake, IL",17097,66692,35974,5.6,118525
2001,"Lake, IL",17097,67503,38033,5.8,122772
2002,"Lake, IL",17097,68089,43004,6.4,126978
2003,"Lake, IL",17097,66312,46675,6.9,130236
2004,"Lake, IL",17097,67039,49015,7.1,135097
2005,"Lake, IL",17097,69173,48048,7.0,136644
2006,"Lake, IL",17097,75161,41774,6.0,138326
2007,"Lake, IL",17097,77904,43562,6.3,140164
2008,"Lake, IL",17097,78617,53114,7.6,141066
2009,"Lake, IL",17097,76336,53026,7.6,141195
