YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Camas, ID",16025,29212,71,7.9,186
1997,"Camas, ID",16025,35445,63,7.4,210
1998,"Camas, ID",16025,35479,55,6.0,207
1999,"Camas, ID",16025,34311,66,6.6,199
2000,"Camas, ID",16025,35895,71,7.1,200
2001,"Camas, ID",16025,35860,89,8.6,190
2002,"Camas, ID",16025,36195,64,6.1,179
2003,"Camas, ID",16025,35358,75,7.4,163
2004,"Camas, ID",16025,37654,76,7.3,163
2005,"Camas, ID",16025,39233,90,8.7,174
2006,"Camas, ID",16025,42243,99,9.1,158
2007,"Camas, ID",16025,49016,88,8.0,159
2008,"Camas, ID",16025,49282,103,9.2,183
2009,"Camas, ID",16025,47758,114,10.3,162
