YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Van Buren, TN",47175,26243,858,16.8,794
1997,"Van Buren, TN",47175,28361,807,15.7,804
1998,"Van Buren, TN",47175,29954,723,14.3,793
1999,"Van Buren, TN",47175,28061,763,14.0,797
2000,"Van Buren, TN",47175,29315,818,15.2,796
2001,"Van Buren, TN",47175,28242,940,17.2,814
2002,"Van Buren, TN",47175,28472,921,17.0,840
2003,"Van Buren, TN",47175,29924,820,15.2,772
2004,"Van Buren, TN",47175,31469,895,16.5,784
2005,"Van Buren, TN",47175,31970,964,17.9,791
2006,"Van Buren, TN",47175,30365,1025,19.2,878
2007,"Van Buren, TN",47175,33993,1023,19.2,807
2008,"Van Buren, TN",47175,33211,1018,18.9,802
2009,"Van Buren, TN",47175,31881,1119,20.8,813
