YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Flagler, FL",12035,34891,4595,10.4,4757
1997,"Flagler, FL",12035,34675,5014,10.5,5361
1998,"Flagler, FL",12035,36072,4827,9.8,5677
1999,"Flagler, FL",12035,38038,4822,9.7,5897
2000,"Flagler, FL",12035,40435,4676,8.8,6074
2001,"Flagler, FL",12035,39132,5359,9.4,6286
2002,"Flagler, FL",12035,40310,5552,9.0,6763
2003,"Flagler, FL",12035,42698,5638,8.2,7164
2004,"Flagler, FL",12035,45374,5936,7.8,8564
2005,"Flagler, FL",12035,45355,7257,9.6,9698
2006,"Flagler, FL",12035,46685,6769,8.2,11053
2007,"Flagler, FL",12035,45639,8838,10.1,12149
2008,"Flagler, FL",12035,49014,8882,9.8,12774
2009,"Flagler, FL",12035,50249,10286,11.3,12890
