YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Forrest, MS",28035,25268,15056,21.5,11987
1997,"Forrest, MS",28035,27652,13031,18.3,11902
1998,"Forrest, MS",28035,29958,13326,18.6,12014
1999,"Forrest, MS",28035,27927,13779,20.3,11943
2000,"Forrest, MS",28035,29861,13742,20.2,11874
2001,"Forrest, MS",28035,28596,15058,22.0,11805
2002,"Forrest, MS",28035,28521,15466,22.2,11606
2003,"Forrest, MS",28035,29331,14174,20.4,11347
2004,"Forrest, MS",28035,28649,15317,21.8,11494
2005,"Forrest, MS",28035,29564,19202,27.7,11388
2006,"Forrest, MS",28035,30925,15402,21.8,11572
2007,"Forrest, MS",28035,32589,18356,25.2,11435
2008,"Forrest, MS",28035,33693,17922,24.3,11484
2009,"Forrest, MS",28035,33909,17466,23.1,11450
