YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Polk, FL",12105,29393,73866,16.8,69718
1997,"Polk, FL",12105,31030,74345,16.6,72807
1998,"Polk, FL",12105,32654,70280,15.5,74808
1999,"Polk, FL",12105,33371,65969,13.9,76497
2000,"Polk, FL",12105,35438,63420,13.2,77300
2001,"Polk, FL",12105,34442,67606,13.9,78685
2002,"Polk, FL",12105,34620,67908,13.6,79477
2003,"Polk, FL",12105,35069,71543,14.0,81207
2004,"Polk, FL",12105,36339,69999,13.2,84135
2005,"Polk, FL",12105,39114,73142,13.9,86292
2006,"Polk, FL",12105,41176,73442,13.4,89443
2007,"Polk, FL",12105,44216,71881,12.8,92801
2008,"Polk, FL",12105,44350,86702,15.3,93980
2009,"Polk, FL",12105,41913,95938,16.8,94657
