YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Harris, TX",48201,35901,597716,19.1,570602
1997,"Harris, TX",48201,39037,488199,15.2,594862
1998,"Harris, TX",48201,40690,455994,13.9,609955
1999,"Harris, TX",48201,41466,466931,13.8,622672
2000,"Harris, TX",48201,41220,461488,13.4,635350
2001,"Harris, TX",48201,43279,488245,13.9,647094
2002,"Harris, TX",48201,42704,520702,14.6,661815
2003,"Harris, TX",48201,42112,586500,16.2,681852
2004,"Harris, TX",48201,41922,617024,16.8,713461
2005,"Harris, TX",48201,44085,650406,17.9,726017
2006,"Harris, TX",48201,47159,628902,16.4,755290
2007,"Harris, TX",48201,49977,633112,16.3,709300
2008,"Harris, TX",48201,52391,603105,15.3,718680
2009,"Harris, TX",48201,50577,686928,17.1,731696
