YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Aiken, SC",45003,37455,17947,13.4,24802
1997,"Aiken, SC",45003,38084,18512,13.7,24367
1998,"Aiken, SC",45003,39209,18801,13.8,24588
1999,"Aiken, SC",45003,37455,17452,12.3,24341
2000,"Aiken, SC",45003,38913,17204,12.1,24451
2001,"Aiken, SC",45003,38086,18397,12.8,24855
2002,"Aiken, SC",45003,38534,19103,13.1,25147
2003,"Aiken, SC",45003,39253,20024,13.5,24433
2004,"Aiken, SC",45003,40052,21694,14.5,25333
2005,"Aiken, SC",45003,41875,22776,15.4,25299
2006,"Aiken, SC",45003,43598,20008,13.4,24799
2007,"Aiken, SC",45003,45105,23183,15.4,25028
2008,"Aiken, SC",45003,43895,24763,16.3,24806
2009,"Aiken, SC",45003,43845,28674,18.6,24687
