YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Jasper, GA",13159,31750,1630,17.0,1700
1997,"Jasper, GA",13159,34164,1699,16.6,1747
1998,"Jasper, GA",13159,35915,1754,16.5,1778
1999,"Jasper, GA",13159,37331,1653,14.6,1968
2000,"Jasper, GA",13159,39891,1620,13.8,1999
2001,"Jasper, GA",13159,39195,1590,13.2,2027
2002,"Jasper, GA",13159,39420,1643,13.2,2083
2003,"Jasper, GA",13159,39602,1758,13.8,2122
2004,"Jasper, GA",13159,40290,1828,14.0,2094
2005,"Jasper, GA",13159,42156,1968,15.1,2036
2006,"Jasper, GA",13159,42330,2079,15.4,2135
2007,"Jasper, GA",13159,44695,2187,16.2,2180
2008,"Jasper, GA",13159,42849,2116,15.4,2223
2009,"Jasper, GA",13159,44958,2134,15.5,2189
