YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Orleans, NY",36073,33615,4916,11.6,9295
1997,"Orleans, NY",36073,34942,5315,12.6,9483
1998,"Orleans, NY",36073,36566,5204,12.3,9383
1999,"Orleans, NY",36073,36340,4737,11.5,9309
2000,"Orleans, NY",36073,38322,4731,11.6,8984
2001,"Orleans, NY",36073,37125,4964,12.2,8922
2002,"Orleans, NY",36073,36636,5064,12.4,8785
2003,"Orleans, NY",36073,36942,5177,12.6,8741
2004,"Orleans, NY",36073,38482,5127,12.5,8142
2005,"Orleans, NY",36073,41136,4882,12.1,7745
2006,"Orleans, NY",36073,46286,5151,12.8,7653
2007,"Orleans, NY",36073,43029,5317,13.4,7456
2008,"Orleans, NY",36073,46220,5451,13.9,7327
2009,"Orleans, NY",36073,43360,5034,12.8,7155
