YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Oklahoma, OK",40109,31221,107195,17.1,103338
1997,"Oklahoma, OK",40109,34513,99769,15.8,106855
1998,"Oklahoma, OK",40109,36401,98129,15.5,107603
1999,"Oklahoma, OK",40109,35440,90093,13.9,107539
2000,"Oklahoma, OK",40109,36586,87396,13.4,108136
2001,"Oklahoma, OK",40109,36067,92319,14.1,109381
2002,"Oklahoma, OK",40109,36464,98037,14.7,109081
2003,"Oklahoma, OK",40109,37341,103240,15.5,110104
2004,"Oklahoma, OK",40109,37967,102384,15.2,110470
2005,"Oklahoma, OK",40109,37484,116676,17.6,111274
2006,"Oklahoma, OK",40109,39214,112338,16.7,112514
2007,"Oklahoma, OK",40109,41598,108852,15.9,113296
2008,"Oklahoma, OK",40109,44144,110764,16.1,114208
2009,"Oklahoma, OK",40109,41279,120900,17.3,114937
