YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Jackson, MS",28059,34043,19039,14.7,24581
1997,"Jackson, MS",28059,34411,17844,13.6,25043
1998,"Jackson, MS",28059,36143,17391,13.0,25064
1999,"Jackson, MS",28059,36917,17509,13.4,25264
2000,"Jackson, MS",28059,38608,16901,12.9,25448
2001,"Jackson, MS",28059,37710,18581,14.1,25619
2002,"Jackson, MS",28059,37336,19547,14.7,25617
2003,"Jackson, MS",28059,39411,20128,15.0,25283
2004,"Jackson, MS",28059,40418,20256,15.0,25260
2005,"Jackson, MS",28059,41605,20621,15.4,25270
2006,"Jackson, MS",28059,42632,20493,15.8,23068
2007,"Jackson, MS",28059,43411,19080,14.8,23952
2008,"Jackson, MS",28059,51034,17201,13.3,24399
2009,"Jackson, MS",28059,48197,18574,14.1,24586
