YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Calhoun, IA",19025,29881,1131,10.2,2785
1997,"Calhoun, IA",19025,32924,1216,11.2,2681
1998,"Calhoun, IA",19025,32242,1232,11.3,2630
1999,"Calhoun, IA",19025,33128,1077,10.1,2590
2000,"Calhoun, IA",19025,34677,1035,9.9,2545
2001,"Calhoun, IA",19025,34391,1058,10.3,2557
2002,"Calhoun, IA",19025,34988,1060,10.5,2443
2003,"Calhoun, IA",19025,35263,988,9.9,2284
2004,"Calhoun, IA",19025,38305,1042,10.5,2128
2005,"Calhoun, IA",19025,37575,1083,11.2,2111
2006,"Calhoun, IA",19025,37535,1029,10.6,2030
2007,"Calhoun, IA",19025,42152,1022,11.0,1988
2008,"Calhoun, IA",19025,43799,1206,13.2,1943
2009,"Calhoun, IA",19025,44833,1001,11.2,1955
