YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Grayson, VA",51077,25087,2577,15.9,2208
1997,"Grayson, VA",51077,26608,2735,16.5,2258
1998,"Grayson, VA",51077,28521,2499,15.1,2303
1999,"Grayson, VA",51077,28427,2202,13.1,2328
2000,"Grayson, VA",51077,29614,2230,13.5,2315
2001,"Grayson, VA",51077,28717,2302,13.9,2281
2002,"Grayson, VA",51077,29006,2478,15.0,2263
2003,"Grayson, VA",51077,29298,2444,14.9,2271
2004,"Grayson, VA",51077,30260,2339,14.3,2254
2005,"Grayson, VA",51077,30348,2710,16.7,2211
2006,"Grayson, VA",51077,32491,2546,15.9,2170
2007,"Grayson, VA",51077,31155,2801,17.6,2076
2008,"Grayson, VA",51077,32399,2790,17.7,2109
2009,"Grayson, VA",51077,32813,2574,16.5,2058
