YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"St. Joseph, MI",26149,35269,6603,10.8,11999
1997,"St. Joseph, MI",26149,36779,6853,11.1,11861
1998,"St. Joseph, MI",26149,37675,6959,11.3,12166
1999,"St. Joseph, MI",26149,38687,6283,10.2,12094
2000,"St. Joseph, MI",26149,40337,6398,10.4,12064
2001,"St. Joseph, MI",26149,39104,6766,11.0,11940
2002,"St. Joseph, MI",26149,39051,7259,11.7,12114
2003,"St. Joseph, MI",26149,39650,7179,11.5,12074
2004,"St. Joseph, MI",26149,40959,7806,12.5,12050
2005,"St. Joseph, MI",26149,40464,8203,13.3,11978
2006,"St. Joseph, MI",26149,43027,8243,13.4,12195
2007,"St. Joseph, MI",26149,42879,8968,14.6,12096
2008,"St. Joseph, MI",26149,44034,8833,14.4,12009
2009,"St. Joseph, MI",26149,43402,10265,16.9,11810
