YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Rockbridge, VA",51163,30498,2287,11.8,2924
1997,"Rockbridge, VA",51163,33687,2367,12.1,3187
1998,"Rockbridge, VA",51163,35572,2205,11.2,3232
1999,"Rockbridge, VA",51163,35204,1899,9.1,3240
2000,"Rockbridge, VA",51163,37307,1842,8.9,3199
2001,"Rockbridge, VA",51163,36458,1825,8.8,3104
2002,"Rockbridge, VA",51163,36970,2009,9.6,3053
2003,"Rockbridge, VA",51163,37796,2069,9.8,3088
2004,"Rockbridge, VA",51163,40081,1970,9.3,2930
2005,"Rockbridge, VA",51163,40335,2066,9.8,2928
2006,"Rockbridge, VA",51163,41931,2542,12.0,2932
2007,"Rockbridge, VA",51163,43654,2213,10.4,2889
2008,"Rockbridge, VA",51163,45236,2469,11.6,2827
2009,"Rockbridge, VA",51163,43916,2353,11.1,2888
