YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Ketchikan Gateway, AK",2130,57149,877,6.1,2886
1997,"Ketchikan Gateway, AK",2130,53502,1160,8.2,2890
1998,"Ketchikan Gateway, AK",2130,52204,1158,8.3,2901
1999,"Ketchikan Gateway, AK",2130,48479,1017,7.3,2782
2000,"Ketchikan Gateway, AK",2130,50278,974,7.2,2757
2001,"Ketchikan Gateway, AK",2130,49486,1022,7.7,2643
2002,"Ketchikan Gateway, AK",2130,49536,1065,8.1,2517
2003,"Ketchikan Gateway, AK",2130,50129,1055,8.1,2437
2004,"Ketchikan Gateway, AK",2130,51328,1102,8.4,2387
2005,"Ketchikan Gateway, AK",2130,53152,1199,9.3,2325
2006,"Ketchikan Gateway, AK",2130,58720,1257,9.6,2365
2007,"Ketchikan Gateway, AK",2130,57202,1138,8.8,2321
2008,"Ketchikan Gateway, AK",2130,58689,1129,8.7,2274
2009,"Ketchikan Gateway, AK",2130,58492,1057,8.3,2164
