YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Pike, KY",21195,24430,18066,24.5,14228
1997,"Pike, KY",21195,26026,16413,22.6,13402
1998,"Pike, KY",21195,27837,15095,21.0,12471
1999,"Pike, KY",21195,25523,13641,20.0,13283
2000,"Pike, KY",21195,25786,13745,20.5,12391
2001,"Pike, KY",21195,25371,13975,20.8,12022
2002,"Pike, KY",21195,25803,14325,21.4,11668
2003,"Pike, KY",21195,26406,13749,20.7,12161
2004,"Pike, KY",21195,27625,15218,22.9,11819
2005,"Pike, KY",21195,27922,16270,24.7,11719
2006,"Pike, KY",21195,30674,14664,22.3,11693
2007,"Pike, KY",21195,32382,13406,20.8,10978
2008,"Pike, KY",21195,31012,16151,25.1,11292
2009,"Pike, KY",21195,32258,16618,25.8,11239
