YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Nash, NC",37127,31990,12360,14.1,17416
1997,"Nash, NC",37127,34079,12415,13.7,17867
1998,"Nash, NC",37127,35576,12869,14.1,17932
1999,"Nash, NC",37127,35942,11966,13.9,18424
2000,"Nash, NC",37127,37796,11114,12.8,18738
2001,"Nash, NC",37127,36880,11112,12.7,18777
2002,"Nash, NC",37127,36648,11990,13.5,19088
2003,"Nash, NC",37127,37396,12641,14.2,19153
2004,"Nash, NC",37127,38394,13227,14.7,19426
2005,"Nash, NC",37127,39262,14845,16.7,19454
2006,"Nash, NC",37127,41003,13017,14.4,19412
2007,"Nash, NC",37127,45288,13239,14.6,19261
2008,"Nash, NC",37127,44719,14184,15.5,18955
2009,"Nash, NC",37127,39770,14397,15.6,19016
