YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Escambia, AL",1053,24341,8331,23.8,6507
1997,"Escambia, AL",1053,25712,7401,20.8,6443
1998,"Escambia, AL",1053,27350,7153,20.2,6513
1999,"Escambia, AL",1053,27750,6883,18.7,6545
2000,"Escambia, AL",1053,28942,6798,18.6,6460
2001,"Escambia, AL",1053,28029,7246,19.9,6259
2002,"Escambia, AL",1053,27711,7338,20.2,6185
2003,"Escambia, AL",1053,28526,6766,18.6,6077
2004,"Escambia, AL",1053,29330,7243,20.1,5976
2005,"Escambia, AL",1053,30600,7729,22.2,5890
2006,"Escambia, AL",1053,32844,7979,22.4,5887
2007,"Escambia, AL",1053,34615,7909,22.4,5829
2008,"Escambia, AL",1053,32009,8490,24.1,5923
2009,"Escambia, AL",1053,31443,7761,22.0,5874
