YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Brazos, TX",48041,28969,23357,19.3,18692
1997,"Brazos, TX",48041,32045,22075,18.0,19514
1998,"Brazos, TX",48041,33917,20231,16.3,20127
1999,"Brazos, TX",48041,30429,22995,16.5,20714
2000,"Brazos, TX",48041,31190,24723,17.6,20858
2001,"Brazos, TX",48041,30833,26220,18.4,20875
2002,"Brazos, TX",48041,30660,27250,18.6,21056
2003,"Brazos, TX",48041,31410,27110,18.9,21682
2004,"Brazos, TX",48041,32228,27379,19.0,22347
2005,"Brazos, TX",48041,31702,41685,29.1,22861
2006,"Brazos, TX",48041,35563,39375,27.0,23811
2007,"Brazos, TX",48041,38039,41297,26.2,24038
2008,"Brazos, TX",48041,38592,40607,25.2,24712
2009,"Brazos, TX",48041,35360,49761,29.8,25693
