YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,NEVADA,32000,36300,167315,10.5,235951
1997,NEVADA,32000,39280,186345,10.7,265206
1998,NEVADA,32000,39867,188979,10.5,282131
1999,NEVADA,32000,41939,200594,10.2,296621
2000,NEVADA,32000,44698,194787,9.4,311236
2001,NEVADA,32000,44325,197386,9.3,325610
2002,NEVADA,32000,44560,223839,10.1,340706
2003,NEVADA,32000,45249,252177,11.0,356814
2004,NEVADA,32000,47231,264673,11.1,385414
2005,NEVADA,32000,49288,263522,11.1,400083
2006,NEVADA,32000,52800,257828,10.5,413253
2007,NEVADA,32000,54996,267829,10.6,423184
2008,NEVADA,32000,56432,288334,11.2,429362
2009,NEVADA,32000,53310,323738,12.4,433371
