YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Comanche, OK",40031,28504,20233,18.8,22843
1997,"Comanche, OK",40031,31132,18524,17.6,23585
1998,"Comanche, OK",40031,32876,18945,18.3,23123
1999,"Comanche, OK",40031,32720,16659,15.8,22821
2000,"Comanche, OK",40031,34254,16085,15.6,23067
2001,"Comanche, OK",40031,33804,16121,15.6,22785
2002,"Comanche, OK",40031,34216,15508,14.8,22284
2003,"Comanche, OK",40031,34645,17295,16.6,21867
2004,"Comanche, OK",40031,35897,15947,15.4,21928
2005,"Comanche, OK",40031,38720,17963,17.6,21909
2006,"Comanche, OK",40031,39117,17309,17.2,22031
2007,"Comanche, OK",40031,42972,19428,18.8,22398
2008,"Comanche, OK",40031,40589,18507,18.3,21832
2009,"Comanche, OK",40031,45672,15288,15.0,21841
