YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Letcher, KY",21133,21295,7894,29.2,5416
1997,"Letcher, KY",21133,22893,6949,26.1,5155
1998,"Letcher, KY",21133,25070,6329,23.9,4982
1999,"Letcher, KY",21133,22963,5805,23.1,4489
2000,"Letcher, KY",21133,23003,5730,23.1,4600
2001,"Letcher, KY",21133,22999,5439,22.0,4431
2002,"Letcher, KY",21133,24015,5564,22.5,4289
2003,"Letcher, KY",21133,24804,5357,21.8,4428
2004,"Letcher, KY",21133,26422,5848,24.0,4387
2005,"Letcher, KY",21133,25549,6553,27.2,4502
2006,"Letcher, KY",21133,28863,6952,28.7,4163
2007,"Letcher, KY",21133,29415,6408,27.0,3915
2008,"Letcher, KY",21133,27374,6954,29.4,3875
2009,"Letcher, KY",21133,29835,7146,30.6,3836
