YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,ALASKA,2000,42255,60735,10.1,125948
1997,ALASKA,2000,43657,68409,11.2,127185
1998,ALASKA,2000,47177,65970,10.8,129919
1999,ALASKA,2000,49133,53963,8.8,132123
2000,ALASKA,2000,51433,52442,8.5,135374
2001,ALASKA,2000,52332,54357,8.7,134391
2002,ALASKA,2000,51844,58932,9.3,133356
2003,ALASKA,2000,52391,63321,9.9,134358
2004,ALASKA,2000,52141,64660,10.0,133933
2005,ALASKA,2000,55477,69093,10.8,132937
2006,ALASKA,2000,58572,71120,10.9,133288
2007,ALASKA,2000,62854,65266,9.8,132608
2008,ALASKA,2000,67332,61871,9.2,131029
2009,ALASKA,2000,66712,61949,9.1,130662
