YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Muskogee, OK",40101,25396,15530,22.9,14006
1997,"Muskogee, OK",40101,27432,13713,20.0,14059
1998,"Muskogee, OK",40101,28860,13562,19.8,13972
1999,"Muskogee, OK",40101,28544,11433,17.1,13976
2000,"Muskogee, OK",40101,29734,11324,16.9,14131
2001,"Muskogee, OK",40101,28989,11813,17.7,13849
2002,"Muskogee, OK",40101,29634,11970,17.7,13546
2003,"Muskogee, OK",40101,30598,12028,17.8,13506
2004,"Muskogee, OK",40101,31367,11634,17.2,13693
2005,"Muskogee, OK",40101,31525,13345,19.9,13654
2006,"Muskogee, OK",40101,32962,12858,19.1,13626
2007,"Muskogee, OK",40101,36490,11344,16.8,13934
2008,"Muskogee, OK",40101,34727,13338,19.7,14036
2009,"Muskogee, OK",40101,33651,14540,21.4,14108
